gender,age,ingroup.value,ingroup.like,ingroup.connected,outgroup.value,outgroup.like,outgroup.connected,ingroup.average,outgroup.average,condition,rating
2,57,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,53,29.43,30.19,30.75,0,0,0,-39.75333333,-100,neutral.cogload,73.58
2,28,51.13,42.45,25.66,0,0,0,-20.50666667,-100,outgroup.cogload,100
2,46,15.63,16.57,31.07,71.94,49.15,22.6,-57.82,-4.206666667,ingroup.cogload,54.8
2,37,100,100,100,50,49.81,0,100,-33.46,outgroup.cogload,100
2,30,65.28,66.79,86.79,38.11,32.26,15.09,45.90666667,-43.02666667,outgroup.baseline,42.26
2,33,74.34,72.83,72.64,47.74,39.06,37.17,46.54,-17.35333333,neutral.cogload,36.6
2,26,81.7,83.02,78.11,26.98,0,0,61.88666667,-82.01333333,ingroup.baseline,40.75
2,35,95.45,100,79.41,20.75,32.36,19.02,83.24,-51.91333333,ingroup.baseline,91.59
2,29,57.55,56.23,50,40,22.83,5.85,9.186666667,-54.21333333,ingroup.baseline,41.89
2,45,0,15.82,24.67,74.58,14.88,0,-73.00666667,-40.36,ingroup.baseline,48.78
2,37,74.34,94.15,86.6,38.87,37.74,8.87,70.06,-43.01333333,ingroup.baseline,67.55
2,30,59.06,60.19,61.32,42.26,42.08,41.51,20.38,-16.1,ingroup.baseline,61.13
2,23,60.78,62.07,59.83,63.97,60.43,41.55,21.78666667,10.63333333,outgroup.cogload,-16.03
2,23,89.61,100,100,60.39,53.9,41.88,93.07333333,4.113333333,ingroup.cogload,-46.75
2,58,72.64,72.26,72.83,50,9.43,0,45.15333333,-60.38,neutral.cogload,100
2,33,36.6,53.58,19.25,18.49,8.49,13.96,-27.04666667,-72.70666667,ingroup.baseline,50.57
2,45,94.53,85.28,64.34,25.66,16.98,3.77,62.76666667,-69.06,neutral.baseline,61.13
2,29,64.53,65.66,64.72,10.94,15.85,10.38,29.94,-75.22,ingroup.cogload,41.89
2,24,62.64,54.72,55.09,53.77,21.32,32.08,14.96666667,-28.55333333,neutral.cogload,22.64
2,23,100,100,100,61.32,0,0,100,-59.12,outgroup.baseline,20.75
2,27,80,81.92,41.92,23.27,12.69,9.62,35.89333333,-69.61333333,outgroup.cogload,-40.64
2,27,78.53,78.91,100,0,0,0,71.62666667,-100,neutral.baseline,40.11
2,36,80,83.58,86.23,14.15,8.87,0,66.54,-84.65333333,neutral.cogload,80
2,40,57.55,58.87,59.25,16.42,16.04,12.26,17.11333333,-70.18666667,outgroup.baseline,81.13
2,30,77.4,67.04,56.87,18.27,29.94,5.46,34.20666667,-64.22,neutral.cogload,72.13
2,40,50.09,50.09,50.09,50.09,50.09,50.09,0.18,0.18,neutral.baseline,83.8
2,39,100,100,100,0,0,0,100,-100,neutral.cogload,100
2,27,75.52,67.61,75.33,33.52,61.02,19.02,45.64,-24.29333333,neutral.baseline,40.11
2,59,69.81,67.55,84.15,16.23,5.66,0,47.67333333,-85.40666667,neutral.cogload,10.57
2,45,61.58,64.22,60.64,13.18,10.73,9.98,24.29333333,-77.40666667,ingroup.baseline,26.55
2,28,60.64,43.13,22.79,30.7,28.06,13.37,-15.62666667,-51.91333333,ingroup.baseline,42.37
2,23,80.19,81.51,100,28.68,18.87,19.43,74.46666667,-55.34666667,ingroup.cogload,100
2,27,93.21,93.4,96.98,9.43,4.53,0,89.06,-90.69333333,neutral.baseline,81.89
2,40,55.56,57.63,69.3,33.71,13.56,13.37,21.66,-59.57333333,outgroup.baseline,69.11
2,39,59.62,58.3,56.04,28.68,24.91,36.23,15.97333333,-40.12,ingroup.cogload,-9.06
2,30,78.72,79.1,76.46,20.53,0,0,56.18666667,-86.31333333,ingroup.baseline,81.54
2,22,70.81,70.81,59.7,26.93,26.18,37.29,34.21333333,-39.73333333,outgroup.baseline,80.41
2,26,82.45,74.34,64.91,34.34,6.6,40.57,47.8,-45.66,outgroup.baseline,100
2,24,100,84.15,81.32,68.3,58.87,9.43,76.98,-8.933333333,outgroup.baseline,81.51
2,34,72.83,76.23,84.53,0,0,0,55.72666667,-100,outgroup.cogload,-10.94
2,28,51.32,51.51,51.89,0,0,0,3.146666667,-100,ingroup.baseline,46.42
2,34,91.9,93.22,93.6,6.59,0,0,85.81333333,-95.60666667,outgroup.baseline,38.23
2,23,76.04,74.72,85.28,12.45,0,0,57.36,-91.7,outgroup.baseline,92.08
2,31,52.83,54.15,55.85,54.53,41.51,25.85,8.553333333,-18.74,ingroup.baseline,41.13
2,58,78.87,78.87,79.81,36.6,34.72,43.77,58.36666667,-23.27333333,outgroup.baseline,51.04
2,24,86.23,85.85,85.28,19.06,0,0.19,71.57333333,-87.16666667,ingroup.baseline,53.21
2,35,57.63,58.38,45.95,45.01,43.88,26.93,7.973333333,-22.78666667,ingroup.baseline,23.54
2,39,88.49,91.51,92.83,15.66,3.02,6.79,81.88666667,-83.02,neutral.baseline,81.13
2,30,81.13,95.47,100,14.72,4.91,0,84.4,-86.91333333,ingroup.baseline,41.51
2,49,100,99.81,100,13.18,7.91,0,99.87333333,-85.94,neutral.cogload,11.11
2,19,100,100,100,26.6,0,0,100,-82.26666667,neutral.cogload,-6.04
2,57,80.6,83.05,77.97,0,0,0,61.08,-100,outgroup.baseline,83.43
2,47,84.85,91.18,96.83,33.4,1.47,3.92,81.90666667,-74.14,ingroup.baseline,84.63
2,28,92.26,86.04,85.85,63.77,66.98,44.34,76.1,16.72666667,outgroup.cogload,90.57
2,26,55.09,54.53,57.36,49.62,49.62,30.38,11.32,-13.58666667,neutral.baseline,39.62
2,27,76.46,65.16,50.09,50.09,31.64,0,27.80666667,-45.51333333,outgroup.baseline,61.21
2,29,45.47,43.58,32.26,21.89,13.77,0,-19.12666667,-76.22666667,neutral.cogload,64.53
2,29,72.64,68.49,64.34,71.51,71.32,58.87,36.98,34.46666667,neutral.baseline,71.7
2,31,55.66,50,52.83,32.26,33.77,6.6,5.66,-51.58,outgroup.baseline,60.38
2,30,67.17,63.21,69.25,16.6,21.13,3.21,33.08666667,-72.70666667,outgroup.cogload,1.51
2,24,91.32,91.51,91.13,72.08,51.51,19.25,82.64,-4.773333333,ingroup.cogload,40
2,45,97.55,88.3,83.77,97.55,77.17,9.62,79.74666667,22.89333333,neutral.baseline,51.32
2,54,66.54,63.52,66.35,39.51,41.4,54.25,30.94,-9.893333333,neutral.baseline,47.08
2,34,67.42,60.64,54.8,25.42,10.17,0,21.90666667,-76.27333333,neutral.baseline,80.41
2,26,100,100,94.34,32.45,6.79,0,96.22666667,-73.84,neutral.cogload,62.26
2,42,76.23,74.91,73.4,33.21,50,6.42,49.69333333,-40.24666667,ingroup.baseline,94.34
2,30,72.83,75.09,71.7,0,0,0,46.41333333,-100,outgroup.cogload,93.58
2,51,47.17,53.77,46.6,31.32,2.08,0,-1.64,-77.73333333,outgroup.cogload,24.15
2,26,62.34,66.1,71.37,52.17,53.86,37.48,33.20666667,-4.326666667,neutral.baseline,8.1
2,29,54.15,62.08,54.91,13.4,23.4,2.08,14.09333333,-74.08,outgroup.cogload,81.13
2,60,81.13,82.64,81.7,7.17,6.42,0,63.64666667,-90.94,outgroup.baseline,71.7
2,28,61.58,60.08,72.5,2.26,11.68,2.07,29.44,-89.32666667,ingroup.baseline,75.14
2,28,80.94,55.85,68.3,21.7,33.77,13.58,36.72666667,-53.96666667,neutral.cogload,23.02
2,25,53.58,63.96,62.26,2.45,0.75,0,19.86666667,-97.86666667,neutral.baseline,36.6
2,30,100,100,100,50.09,50.09,24.11,100,-17.14,outgroup.baseline,81.92
2,25,56.6,66.42,83.96,1.7,0,0.57,37.98666667,-98.48666667,outgroup.cogload,58.49
2,34,54.34,63.4,70.94,24.72,47.17,10,25.78666667,-45.40666667,neutral.baseline,17.74
2,53,65.28,64.91,75.66,50,50,8.3,37.23333333,-27.8,ingroup.cogload,77.74
2,22,81.13,67.57,97.7,79.55,33.37,8.21,64.26666667,-19.24666667,outgroup.baseline,22.18
2,34,60.38,56.79,50,48.3,22.83,4.34,11.44666667,-49.68666667,neutral.baseline,49.81
2,51,79.06,61.51,55.28,28.11,16.98,17.17,30.56666667,-58.49333333,outgroup.baseline,40.75
2,34,85.47,85.66,84.91,0,0,0.38,70.69333333,-99.74666667,outgroup.baseline,58.57
2,33,69.81,70.57,71.51,43.77,36.23,36.98,41.26,-22.01333333,neutral.cogload,41.89
2,39,0,9.09,9.7,0,0,0,-87.47333333,-100,outgroup.baseline,100
2,61,57.39,74.66,67.18,52.98,63.34,53.94,32.82,13.50666667,neutral.baseline,80
2,40,57.06,44.63,38.98,38.61,27.31,15.07,-6.22,-46.00666667,neutral.cogload,54.05
2,32,78.15,77.59,66.1,32.02,33.33,7.91,47.89333333,-51.16,ingroup.baseline,81.92
2,19,94.34,95.85,95.66,0,0,0,90.56666667,-100,ingroup.cogload,100
2,21,80,84.72,63.21,64.15,32.83,39.25,51.95333333,-9.18,ingroup.baseline,68.68
2,23,71.51,71.13,64.91,0,0,0,38.36666667,-100,neutral.baseline,100
2,52,80.57,81.51,81.32,11.7,10.94,10.94,62.26666667,-77.61333333,ingroup.baseline,100
2,29,56.23,64.15,44.34,50,24.72,34.53,9.813333333,-27.16666667,ingroup.cogload,56.6
2,55,97.36,85.47,58.3,52.08,48.49,30.94,60.75333333,-12.32666667,outgroup.cogload,0.38
2,26,85.47,66.98,67.17,38.3,0,0,46.41333333,-74.46666667,ingroup.baseline,60.38
2,50,93.4,88.68,81.7,78.3,72.08,52.64,75.85333333,35.34666667,outgroup.cogload,20.38
2,24,100,100,100,0,0,0,100,-100,ingroup.cogload,99.62
2,28,80.27,82.71,85.37,56.76,46.34,50.11,65.56666667,2.14,ingroup.baseline,98.67
2,34,81.51,76.98,72.45,60,35.66,10.38,53.96,-29.30666667,neutral.cogload,44.53
2,39,57.17,56.98,53.96,53.4,53.4,50,12.07333333,4.533333333,neutral.baseline,21.51
2,23,60,56.6,64.53,40.38,10.38,0,20.75333333,-66.16,ingroup.cogload,42.26
2,29,79.06,66.98,90.57,29.62,20.38,3.21,57.74,-64.52666667,outgroup.baseline,42.64
2,37,83.96,73.4,62.83,50,41.32,32.83,46.79333333,-17.23333333,outgroup.cogload,75.47
2,29,63.21,63.58,42.26,15.28,0,0,12.7,-89.81333333,outgroup.baseline,100
2,35,44.34,44.53,43.4,19.06,18.87,18.68,-11.82,-62.26,neutral.baseline,83.02
2,27,86.98,94.34,85.28,55.28,14.34,8.87,77.73333333,-47.67333333,neutral.baseline,57.36
2,29,66.79,71.51,63.02,66.04,36.79,30.94,34.21333333,-10.82,neutral.cogload,70.62
2,36,89.25,89.06,90.57,59.62,59.43,60,79.25333333,19.36666667,outgroup.baseline,73.21
2,19,70.57,71.51,94.34,27.55,23.77,9.62,57.61333333,-59.37333333,ingroup.baseline,22.64
2,51,57.55,55.28,59.43,43.58,20,15.28,14.84,-47.42666667,outgroup.cogload,58.11
2,34,95.67,99.06,87.95,28.44,33.71,2.45,88.45333333,-56.93333333,ingroup.baseline,77.78
2,26,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,38,74.34,75.66,70.94,53.02,54.34,39.81,47.29333333,-1.886666667,outgroup.cogload,42.26
2,32,81.7,86.6,86.79,32.64,19.06,5.66,70.06,-61.76,outgroup.cogload,66.42
2,31,74.91,74.72,33.21,73.58,73.02,32.83,21.89333333,19.62,ingroup.baseline,81.89
2,51,50,50,50,50,50,50.16,0,0.106666667,neutral.baseline,100
2,51,77.21,67.61,33.71,19.02,29.38,3.39,19.02,-65.47333333,neutral.cogload,76.65
2,18,66.6,59.06,81.89,18.3,0,0,38.36666667,-87.8,outgroup.baseline,59.25
2,34,100,100,100,100,0,0,100,-33.33333333,outgroup.cogload,100
2,27,63.96,77.17,55.85,59.81,17.17,15.85,31.32,-38.11333333,neutral.baseline,61.13
2,31,76.23,78.3,62.83,73.02,56.79,8.49,44.90666667,-7.8,ingroup.cogload,41.24
2,41,81.89,80.38,66.79,37.74,19.62,6.6,52.70666667,-57.36,ingroup.baseline,61.51
2,44,60.38,68.49,83.21,59.43,30,11.51,41.38666667,-32.70666667,outgroup.cogload,31.7
2,27,60.83,76.84,73.26,31.45,17.33,2.26,40.62,-65.97333333,neutral.cogload,51.41
2,28,63.21,63.02,64.15,28.49,0,0,26.92,-81.00666667,outgroup.cogload,100
2,36,100,100,100,0,0,0,100,-100,ingroup.cogload,100
2,20,85.66,87.36,89.62,5.28,0.38,0.57,75.09333333,-95.84666667,ingroup.baseline,63.77
2,31,97.17,98.49,92.83,23.21,3.77,5.47,92.32666667,-78.36666667,neutral.cogload,73.21
2,26,55.28,59.25,51.7,65.09,75.28,64.34,10.82,36.47333333,outgroup.baseline,45.28
2,41,72.83,78.49,89.62,1.7,0.19,0,60.62666667,-98.74,outgroup.baseline,40.38
2,31,83.8,83.8,84.18,19.02,1.32,0.38,67.85333333,-86.18666667,outgroup.baseline,78.45
2,25,100,88.11,88.68,100,29.25,29.43,84.52666667,5.786666667,outgroup.cogload,64.15
2,32,60,60.38,50,50,50,50,13.58666667,0,neutral.baseline,19.25
2,23,54.34,60.19,63.4,45.09,30.19,30,18.62,-29.81333333,outgroup.baseline,82.26
2,30,75.66,73.77,57.55,0,0,0,37.98666667,-100,ingroup.baseline,38.87
2,66,43.5,55.93,45.39,46.52,16.76,2.64,-3.453333333,-56.05333333,outgroup.baseline,0.56
2,40,55.66,56.23,51.89,60.57,46.23,42.64,9.186666667,-0.373333333,neutral.cogload,6.79
2,48,45.95,45.01,44.82,12.05,12.24,12.36,-9.48,-75.56666667,neutral.cogload,0.56
2,37,67.74,54.91,57.17,43.4,24.53,24.91,19.88,-38.10666667,outgroup.baseline,-12.45
2,42,59.89,66.85,61.77,43.5,11.86,8.05,25.67333333,-57.72666667,ingroup.baseline,20.15
2,24,70.19,92.08,98.3,7.92,24.15,0,73.71333333,-78.62,ingroup.baseline,80
2,37,100,100,100,44.53,0,0,100,-70.31333333,outgroup.cogload,78.11
2,32,85.28,88.11,75.09,42.83,26.23,8.87,65.65333333,-48.04666667,outgroup.baseline,43.4
2,42,58.68,49.06,62.26,49.06,49.62,0,13.33333333,-34.21333333,ingroup.cogload,2.26
2,50,62.83,61.13,63.77,39.62,31.13,16.6,25.15333333,-41.76666667,ingroup.baseline,23.4
2,38,83.51,87.74,72.34,16.79,3.36,0,62.39333333,-86.56666667,outgroup.cogload,3.09
2,59,53.77,67.36,57.74,31.51,24.72,12.45,19.24666667,-54.21333333,neutral.cogload,63.4
2,33,70.57,69.81,69.25,64.15,56.98,56.42,39.75333333,18.36666667,ingroup.baseline,10.94
2,56,100,100,100,100,95.67,70.24,100,77.27333333,outgroup.baseline,100
2,45,73.02,73.4,73.96,20.94,21.7,0.94,46.92,-70.94666667,neutral.baseline,61.13
2,53,65.91,58.44,58.77,40.26,24.68,0,22.08,-56.70666667,ingroup.cogload,0.65
2,46,50,50,50,50,50,50,0,0,outgroup.cogload,84.56
2,29,58.95,56.12,53.11,25.61,17.89,25.99,12.12,-53.67333333,outgroup.baseline,51.04
2,37,100,100,100,0,0,0.19,100,-99.87333333,ingroup.baseline,100
2,43,70.95,61.86,68.51,50.11,32.82,20.4,34.21333333,-31.11333333,ingroup.cogload,41.02
2,20,73.4,63.4,67.17,57.74,18.68,5.47,35.98,-45.40666667,outgroup.baseline,39.25
2,28,72.64,90.38,88.11,62.64,63.77,63.4,67.42,26.54,outgroup.baseline,48.31
2,28,83.4,84.53,83.77,11.13,11.51,12.26,67.8,-76.73333333,ingroup.baseline,99.25
2,41,57.17,61.7,82.26,57.36,32.64,34.34,34.08666667,-17.10666667,ingroup.cogload,83.02
2,33,60.38,67.55,73.4,20,36.23,6.6,34.22,-58.11333333,outgroup.cogload,61.13
2,25,73.4,89.81,60.38,4.72,5.28,14.53,49.06,-83.64666667,outgroup.baseline,61.51
2,22,73.96,68.49,69.62,41.51,41.51,5.66,41.38,-40.88,neutral.baseline,50.94
2,53,100,100,100,26.79,5.09,5.66,100,-74.97333333,neutral.cogload,-61.89
2,54,59.51,49.72,53.11,34.27,49.72,44.44,8.226666667,-14.38,outgroup.baseline,19.77
2,32,72.64,83.96,78.11,2.64,1.32,1.89,56.47333333,-96.1,ingroup.baseline,40.75
2,29,89.83,86.44,86.44,78.15,76.08,19.77,75.14,16,neutral.baseline,19.02
2,60,100,100,94.72,15.66,0,0,96.48,-89.56,neutral.cogload,24.15
2,41,63.09,61.96,57.82,54.05,48.4,47.08,21.91333333,-0.313333333,outgroup.cogload,22.41
2,35,54.99,41.43,57.63,37.29,30.51,17.7,2.7,-43,ingroup.baseline,94.73
2,40,63.77,63.21,65.09,33.58,9.06,2.08,28.04666667,-70.18666667,ingroup.baseline,49.81
2,37,87.99,85.39,80.52,50,52.92,20.45,69.26666667,-17.75333333,ingroup.cogload,90.91
2,27,64.78,70.81,78.72,18.08,14.31,6.78,42.87333333,-73.88666667,neutral.cogload,80.79
2,42,92.07,92.51,91.04,22.76,17.18,0,83.74666667,-73.37333333,ingroup.baseline,58.59
2,34,70.57,63.21,63.77,20,0,0,31.7,-86.66666667,ingroup.baseline,41.51
2,34,64.51,65.16,64.51,23.57,23.89,0,29.45333333,-68.36,neutral.cogload,-5
2,32,16.6,10.75,17.92,100,100,100,-69.82,100,outgroup.cogload,40
2,26,78.11,79.62,79.81,20,17.55,0,58.36,-74.96666667,ingroup.baseline,66.42
2,23,80,95.09,90.94,50,26.04,10.57,77.35333333,-42.26,outgroup.baseline,80.38
2,29,42.64,56.98,28.87,40.75,49.81,30,-14.34,-19.62666667,neutral.baseline,40.38
2,30,50,50,50,50,50,50,0,0,outgroup.baseline,60.38
2,24,68.68,60.38,53.58,52.26,4.53,0,21.76,-62.14,ingroup.cogload,69.43
2,36,36.35,47.65,47.08,38.04,32.77,28.06,-12.61333333,-34.08666667,outgroup.baseline,44.26
2,22,86.6,100,81.51,29.25,24.72,0,78.74,-64.02,ingroup.baseline,67.55
2,29,34.72,30.57,0,0,0,0,-56.47333333,-100,outgroup.baseline,61.13
2,26,100,100,100,21.32,0,0,100,-85.78666667,ingroup.cogload,40.75
2,29,62.83,73.4,59.43,44.15,21.7,28.68,30.44,-36.98,outgroup.baseline,60
2,25,87.17,100,93.4,36.42,13.77,0.75,87.04666667,-66.04,outgroup.cogload,78.87
2,45,64.72,63.77,64.15,47.36,45.66,44.72,28.42666667,-8.173333333,outgroup.baseline,95.47
2,28,49.25,49.43,41.7,10.57,10.19,0.57,-6.413333333,-85.78,ingroup.baseline,60.75
2,29,84.18,78.34,79.66,22.41,7.91,0,61.45333333,-79.78666667,neutral.baseline,61.58
2,23,22.22,19.96,28.44,12.99,12.24,3.2,-52.92,-81.04666667,ingroup.cogload,100
2,44,81.89,85.28,83.21,26.98,26.23,11.32,66.92,-56.98,outgroup.baseline,100
2,23,100,95.66,75.66,55.28,44.34,14.72,80.88,-23.77333333,ingroup.baseline,20.38
2,41,78.68,82.26,83.4,31.32,16.6,0,62.89333333,-68.05333333,outgroup.cogload,92.83
2,31,60.75,59.06,59.81,32.45,30.19,31.13,19.74666667,-37.48666667,neutral.cogload,54.34
2,52,63.96,64.91,65.66,50.19,49.25,50.57,29.68666667,0.006666667,ingroup.baseline,96.98
2,37,87.55,96.79,96.04,0,0,0,86.92,-100,neutral.baseline,72.83
2,28,54.42,53.65,54.81,43.85,44.04,45.39,8.586666667,-11.14666667,outgroup.cogload,0.57
2,23,71.7,72.83,75.28,28.49,28.49,0,46.54,-62.01333333,outgroup.cogload,42.64
2,34,89.08,85.5,87.76,0,0,0,74.89333333,-100,neutral.cogload,-5.08
2,22,82.49,70.06,69.11,0,0.19,0,47.77333333,-99.87333333,neutral.baseline,80.41
2,29,50,55.28,52.83,50,32.45,11.13,5.406666667,-37.61333333,neutral.baseline,17.36
2,31,81.7,88.49,85.09,56.42,32.08,34.72,70.18666667,-17.85333333,outgroup.baseline,51.7
2,24,58.57,64.41,73.07,36.91,47.46,28.25,30.7,-24.92,outgroup.baseline,58.57
2,27,74.34,69.06,83.02,82.26,40.75,26.98,50.94666667,-0.006666667,ingroup.baseline,72.83
2,39,69.62,70.75,71.51,0,0,0,41.25333333,-100,ingroup.cogload,44.53
2,20,76.04,78.49,50,50,44.34,30.75,36.35333333,-16.60666667,ingroup.cogload,-1.89
2,25,95.21,96.09,92.4,5.25,11.25,6.59,89.13333333,-84.60666667,ingroup.baseline,75.14
2,50,62.45,72.45,73.21,33.02,19.62,7.55,38.74,-59.87333333,ingroup.baseline,4.53
2,53,56.79,56.79,56.79,55.85,42.45,41.89,13.58,-6.54,outgroup.cogload,58.95
2,31,81.02,81.25,78.46,35.59,32.2,16.2,60.48666667,-44.00666667,outgroup.baseline,100
2,37,60.94,37.55,25.47,18.68,0,0,-17.36,-87.54666667,outgroup.baseline,40.38
2,32,82.83,86.23,86.23,32.64,36.04,22.83,70.19333333,-38.99333333,ingroup.cogload,61.89
2,51,71.19,83.24,89.64,16.76,4.14,3.77,62.71333333,-83.55333333,outgroup.baseline,19.77
2,25,59.06,58.87,58.49,14.34,14.34,4.72,17.61333333,-77.73333333,outgroup.baseline,97.74
2,57,69.62,82.08,82.64,0,0,0,56.22666667,-100,ingroup.baseline,61.13
2,55,78.68,89.25,90,0,0,0,71.95333333,-100,outgroup.cogload,72.83
2,26,85.2,85.39,83.46,27.31,21.04,15.98,69.36666667,-57.11333333,outgroup.baseline,69.11
2,20,80.94,83.4,65.85,34.34,33.96,31.7,53.46,-33.33333333,neutral.baseline,61.89
2,22,74.15,75.85,71.13,60.38,55.28,0,47.42,-22.89333333,neutral.baseline,40.38
2,47,89.43,72.45,74.15,29.06,24.34,2.64,57.35333333,-62.64,outgroup.cogload,100
2,23,70.19,68.68,66.42,31.89,36.23,32.64,36.86,-32.82666667,ingroup.cogload,49.43
2,35,88.3,90.19,90,0,0,0,78.99333333,-100,ingroup.baseline,80.38
2,32,87.55,89.62,88.49,10.19,10.94,12.83,77.10666667,-77.36,outgroup.baseline,59.25
2,65,95.1,93.79,92.66,24.67,25.24,0,87.7,-66.72666667,ingroup.baseline,18.64
2,29,83.4,84.34,79.81,6.98,6.6,0,65.03333333,-90.94666667,neutral.baseline,19.25
2,25,82.83,81.13,74.15,0,0,0,58.74,-100,ingroup.cogload,33.21
2,24,61.32,61.7,63.21,57.55,46.23,37.74,24.15333333,-5.653333333,outgroup.baseline,36.98
2,26,84.15,80.75,77.17,68.68,56.79,57.92,61.38,22.26,outgroup.baseline,61.13
2,31,100,100,100,15.25,17.7,11.49,100,-70.37333333,ingroup.cogload,100
2,57,68.68,63.96,66.23,0,0,0,32.58,-100,ingroup.cogload,100
2,45,58.49,59.62,60.38,60.38,53.21,40,18.99333333,2.393333333,outgroup.baseline,52.45
2,21,94.92,80.98,88.7,30.7,3.95,0,76.4,-76.9,outgroup.baseline,74.76
2,26,93.03,91.71,90.77,43.5,1.32,2.26,83.67333333,-68.61333333,outgroup.cogload,52.17
2,33,78.11,96.98,81.32,15.85,0,0,70.94,-89.43333333,outgroup.baseline,21.13
2,40,53.21,39.62,42.08,57.55,30.75,20,-10.06,-27.8,ingroup.cogload,0.38
2,19,92.83,91.51,92.26,86.98,88.68,73.4,84.4,66.04,outgroup.cogload,92.83
2,25,79.81,78.68,67.36,76.98,50,31.7,50.56666667,5.786666667,ingroup.baseline,35.09
2,36,82.64,81.13,83.77,28.68,17.17,3.96,65.02666667,-66.79333333,outgroup.baseline,93.58
2,34,71.32,62.64,62.83,51.13,25.85,0,31.19333333,-48.68,outgroup.cogload,81.89
2,29,52.26,80.94,79.25,32.08,20.38,6.6,41.63333333,-60.62666667,neutral.cogload,76.98
2,32,68.49,80,87.74,25.66,6.98,0,57.48666667,-78.24,ingroup.cogload,84.18
2,20,61.51,65.47,45.47,18.11,6.6,0,14.96666667,-83.52666667,neutral.cogload,40.75
2,60,58.49,82.08,86.79,21.7,46.23,25.66,51.57333333,-37.60666667,outgroup.cogload,100
2,64,41.81,58,39.55,33.52,33.52,4.9,-7.093333333,-52.04,outgroup.cogload,54.43
2,29,75.28,85.85,66.23,31.7,6.98,43.21,51.57333333,-45.40666667,outgroup.baseline,39.62
2,41,62.26,93.21,100,46.04,44.91,1.32,70.31333333,-38.48666667,outgroup.cogload,29.06
2,29,37.92,56.04,25.09,56.98,57.74,53.21,-20.63333333,11.95333333,outgroup.baseline,36.6
2,34,50,36.6,38.11,17.17,16.98,6.23,-16.86,-73.08,ingroup.baseline,81.89
2,30,86.98,96.04,96.79,39.62,28.68,0,86.54,-54.46666667,ingroup.baseline,40
2,55,74.72,100,100,25.47,29.43,0,83.14666667,-63.4,neutral.baseline,81.13
2,34,91.32,87.92,90,13.96,24.72,0.38,79.49333333,-73.96,outgroup.cogload,88.68
2,39,39.62,39.81,64.53,33.96,24.34,53.77,-4.026666667,-25.28666667,ingroup.baseline,39.25
2,28,65.19,62.31,42.69,61.15,41.15,42.89,13.46,-3.206666667,outgroup.baseline,31.57
2,36,76.71,79.48,80.69,48.97,48.12,21.05,57.92,-21.24,outgroup.cogload,57.7
2,22,100,100,100,0,0,0,100,-100,neutral.baseline,61.89
2,29,66.48,63.28,51.98,67.42,47.65,34.84,21.16,-0.06,ingroup.baseline,100
2,23,77.55,82.83,70.19,40.38,15.28,3.96,53.71333333,-60.25333333,ingroup.cogload,39.25
2,24,81.7,85.28,98.87,0,0.94,0,77.23333333,-99.37333333,neutral.cogload,60
2,46,60.19,60.75,63.77,28.49,35.28,10,23.14,-50.82,outgroup.baseline,29.81
2,35,86.42,72.64,87.17,6.6,0,0,64.15333333,-95.6,ingroup.baseline,40
2,36,92.26,87.36,93.02,0,0,0,81.76,-100,ingroup.cogload,0.38
2,59,66.67,68.4,59.54,68.59,94.22,39.11,29.74,34.61333333,outgroup.cogload,53.63
2,35,72.08,66.04,66.42,31.51,23.58,12.83,36.36,-54.72,outgroup.baseline,61.51
2,39,64.91,64.34,58.11,46.04,16.6,11.13,24.90666667,-50.82,neutral.baseline,42.26
2,22,82.86,82.49,82.49,62.9,62.34,61.96,65.22666667,24.8,outgroup.baseline,63.09
2,43,75.85,57.74,64.15,20,4.34,5.47,31.82666667,-80.12666667,outgroup.baseline,63.02
2,52,56.6,74.15,65.66,41.7,53.77,36.23,30.94,-12.2,neutral.baseline,20.38
2,29,58.95,67.04,63.28,19.59,17.14,3.77,26.18,-73,ingroup.baseline,60.45
2,32,71.51,78.87,64.53,53.96,52.26,25.66,43.27333333,-12.08,outgroup.cogload,50.57
2,56,59.81,60.38,63.02,38.11,22.26,0.19,22.14,-59.62666667,outgroup.baseline,15.47
2,24,85.66,86.04,86.98,38.49,32.26,6.79,72.45333333,-48.30666667,outgroup.baseline,-4.53
2,21,64.72,71.13,76.23,40.57,34.15,24.15,41.38666667,-34.08666667,neutral.cogload,42.26
2,37,63.62,60.85,64.86,66.32,58.84,50.17,26.22,16.88666667,ingroup.baseline,17.41
2,28,54.8,52.73,50.47,45.39,48.02,47.46,5.333333333,-6.086666667,ingroup.baseline,40.87
2,25,100,71.89,60.75,100,73.02,33.02,55.09333333,37.36,outgroup.cogload,38.49
2,22,22.08,35.47,19.43,39.62,33.96,32.45,-48.68,-29.31333333,ingroup.baseline,43.02
2,32,80,69.25,68.68,26.6,10.75,5.09,45.28666667,-71.70666667,outgroup.baseline,31.32
2,18,84.34,78.49,99.62,59.25,9.06,0.19,74.96666667,-54.33333333,neutral.cogload,61.13
2,42,74.53,82.64,95.28,29.81,6.23,3.02,68.3,-73.96,neutral.cogload,61.13
2,38,64.34,64.72,65.09,25.85,21.32,5.85,29.43333333,-64.65333333,ingroup.baseline,61.51
2,52,56.04,68.68,63.58,54.34,55.28,46.6,25.53333333,4.146666667,neutral.cogload,46.79
